,departure_icao,destination_icao,callsign,departure_continent,departure_subcontinent,departure_country,departure_iata,departure_country_code,departure_region_name,departure_airport,departure_latitude,departure_longitude,destination_continent,destination_subcontinent,destination_country,destination_iata,destination_country_code,destination_region_name,destination_airport,destination_latitude,destination_longitude
2594,EIKN,LSZH,1,Europe,Western Europe,Ireland,NOC,IE,Mayo,Ireland West Airport Knock,53.9103,-8.81849,Europe,Central Europe,Switzerland,ZRH,CH,Zurich,Zurich Airport,47.4647,8.54917
2595,EIKY,BIKF,1,Europe,Western Europe,Ireland,KIR,IE,Kerry,Kerry Airport (Farranfore Airport),52.1809,-9.52378,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056
2596,EIKY,EGAA,1,Europe,Western Europe,Ireland,KIR,IE,Kerry,Kerry Airport (Farranfore Airport),52.1809,-9.52378,Europe,United Kingdom,Northern Ireland,BFS,GB,Northern Ireland,Belfast International Airport,54.6575,-6.21583
2597,EIKY,EGGW,2,Europe,Western Europe,Ireland,KIR,IE,Kerry,Kerry Airport (Farranfore Airport),52.1809,-9.52378,Europe,United Kingdom,England,LTN,GB,England,London Luton Airport,51.8747,-0.368333
2598,EIKY,EGSS,1,Europe,Western Europe,Ireland,KIR,IE,Kerry,Kerry Airport (Farranfore Airport),52.1809,-9.52378,Europe,United Kingdom,England,STN,GB,England,London Stansted Airport,51.885,0.235
2599,EIKY,EIDW,2,Europe,Western Europe,Ireland,KIR,IE,Kerry,Kerry Airport (Farranfore Airport),52.1809,-9.52378,Europe,Western Europe,Ireland,DUB,IE,Dublin,Dublin Airport,53.4213,-6.27007
2600,EIKY,KBGR,5,Europe,Western Europe,Ireland,KIR,IE,Kerry,Kerry Airport (Farranfore Airport),52.1809,-9.52378,Americas,North America,United States,BGR,US,Maine,Bangor International Airport,44.8074,-68.8281
2601,EIKY,KEWR,1,Europe,Western Europe,Ireland,KIR,IE,Kerry,Kerry Airport (Farranfore Airport),52.1809,-9.52378,Americas,North America,United States,EWR,US,New Jersey,Newark Liberty International Airport,40.6925,-74.1686
2602,EIKY,KIAD,1,Europe,Western Europe,Ireland,KIR,IE,Kerry,Kerry Airport (Farranfore Airport),52.1809,-9.52378,Americas,North America,United States,IAD,US,Virginia,Washington Dulles International Airport,38.9445,-77.4558
2603,EIKY,KLAS,1,Europe,Western Europe,Ireland,KIR,IE,Kerry,Kerry Airport (Farranfore Airport),52.1809,-9.52378,Americas,North America,United States,LAS,US,Nevada,Harry Reid International Airport,36.0801,-115.152
2604,EIKY,KMDW,1,Europe,Western Europe,Ireland,KIR,IE,Kerry,Kerry Airport (Farranfore Airport),52.1809,-9.52378,Americas,North America,United States,MDW,US,Illinois,Chicago Midway International Airport,41.7861,-87.7525
2605,EIKY,LEAL,1,Europe,Western Europe,Ireland,KIR,IE,Kerry,Kerry Airport (Farranfore Airport),52.1809,-9.52378,Europe,Southern Europe,Spain,ALC,ES,"Valenciana, Comunidad",Alicante-Elche Airport,38.2822,-0.558156
2606,EIKY,LPFR,1,Europe,Western Europe,Ireland,KIR,IE,Kerry,Kerry Airport (Farranfore Airport),52.1809,-9.52378,Europe,Southern Europe,Portugal,FAO,PT,Faro,Faro Airport,37.0144,-7.96591
2607,EINN,BIKF,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Nordic Region,Iceland,KEF,IS,Sudurnes,Keflavík International Airport,63.985,-22.6056
2608,EINN,CYHZ,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,Canada,YHZ,CA,Nova Scotia,Halifax Stanfield International Airport,44.8808,-63.5086
2609,EINN,CYQB,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,Canada,YQB,CA,Quebec,Quebec City Jean Lesage International Airport,46.7911,-71.3933
2610,EINN,CYQX,6,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,Canada,YQX,CA,Newfoundland and Labrador,Gander International Airport / CFB Gander,48.9369,-54.5681
2611,EINN,CYUL,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,Canada,YUL,CA,Quebec,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455
2612,EINN,CYYT,11,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,Canada,YYT,CA,Newfoundland and Labrador,St. John's International Airport,47.6186,-52.7519
2613,EINN,CYYZ,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,Canada,YYZ,CA,Ontario,Toronto Pearson International Airport,43.6797,-79.6227
2614,EINN,EDDN,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Central Europe,Germany,NUE,DE,Bayern,Nuremberg Airport,49.4987,11.0781
2615,EINN,EDFH,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Central Europe,Germany,HHN,DE,Rheinland-Pfalz,Frankfurt-Hahn Airport,49.9487,7.26389
2616,EINN,EGAE,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,United Kingdom,Northern Ireland,LDY,GB,Northern Ireland,City of Derry Airport,55.0428,-7.16111
2617,EINN,EGGW,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,United Kingdom,England,LTN,GB,England,London Luton Airport,51.8747,-0.368333
2618,EINN,EIDW,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Western Europe,Ireland,DUB,IE,Dublin,Dublin Airport,53.4213,-6.27007
2619,EINN,EIKN,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Western Europe,Ireland,NOC,IE,Mayo,Ireland West Airport Knock,53.9103,-8.81849
2620,EINN,EIKY,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Western Europe,Ireland,KIR,IE,Kerry,Kerry Airport (Farranfore Airport),52.1809,-9.52378
2621,EINN,EINN,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482
2622,EINN,EPKT,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Central Europe,Poland,KTW,PL,Slaskie,Katowice International Airport,50.4743,19.08
2623,EINN,EYKA,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Nordic Region,Lithuania,KUN,LT,Kauno apskritis,Kaunas International Airport,54.9639,24.0848
2624,EINN,HAAB,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Africa,Eastern Africa,Ethiopia,ADD,ET,Addis Ababa,Addis Ababa Bole International Airport,8.97778,38.7994
2625,EINN,HDAM,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Africa,Eastern Africa,Djibouti,JIB,DJ,Djibouti,Djibouti-Ambouli International Airport,11.5473,43.1595
2626,EINN,HESH,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Africa,Northern Africa,Egypt,SSH,EG,Janub Sina',Sharm el-Sheikh International Airport,27.9773,34.395
2627,EINN,KACY,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,ACY,US,New Jersey,Atlantic City International Airport,39.4576,-74.5772
2628,EINN,KATL,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,ATL,US,Georgia,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281
2629,EINN,KATW,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,ATW,US,Wisconsin,Appleton International Airport,44.2581,-88.5191
2630,EINN,KAUS,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,AUS,US,Texas,Austin-Bergstrom International Airport,30.1945,-97.6699
2631,EINN,KBDL,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,BDL,US,Connecticut,Bradley International Airport,41.9392,-72.6833
2632,EINN,KBFI,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,BFI,US,Washington,Boeing Field/King County International Airport,47.53,-122.302
2633,EINN,KBGR,65,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,BGR,US,Maine,Bangor International Airport,44.8074,-68.8281
2634,EINN,KBOS,8,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,BOS,US,Massachusetts,Logan International Airport,42.3643,-71.0052
2635,EINN,KBWI,11,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,BWI,US,Maryland,Baltimore/Washington International Airport,39.1753,-76.6683
2636,EINN,KCLE,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,CLE,US,Ohio,Cleveland Hopkins International Airport,41.4117,-81.8498
2637,EINN,KCMH,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,CMH,US,Ohio,John Glenn Columbus International Airport,39.998,-82.8919
2638,EINN,KDAY,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,DAY,US,Ohio,Dayton International Airport,39.9024,-84.2194
2639,EINN,KDTW,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,DTW,US,Michigan,Detroit Metro Wayne County Airport,42.2125,-83.3533
2640,EINN,KEWR,6,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,EWR,US,New Jersey,Newark Liberty International Airport,40.6925,-74.1686
2641,EINN,KFLL,4,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,FLL,US,Florida,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527
2642,EINN,KGRB,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,GRB,US,Wisconsin,Austin Straubel International Airport,44.4851,-88.1296
2643,EINN,KGRR,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,GRR,US,Michigan,Gerald R. Ford International Airport,42.8808,-85.5228
2644,EINN,KGSO,4,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,GSO,US,North Carolina,Piedmont Triad International Airport,36.0978,-79.9373
2645,EINN,KHRL,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,HRL,US,Texas,Valley International Airport,26.2285,-97.6544
2646,EINN,KIAD,9,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,IAD,US,Virginia,Washington Dulles International Airport,38.9445,-77.4558
2647,EINN,KIAH,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,IAH,US,Texas,George Bush Intercontinental Airport,29.9844,-95.3414
2648,EINN,KIND,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,IND,US,Indiana,Indianapolis International Airport,39.7173,-86.2944
2649,EINN,KINL,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,INL,US,Minnesota,Falls International Airport,48.5662,-93.4031
2650,EINN,KJAX,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,JAX,US,Florida,Jacksonville International Airport,30.4941,-81.6879
2651,EINN,KJFK,6,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,JFK,US,New York,John F. Kennedy International Airport,40.6397,-73.7789
2652,EINN,KLAS,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,LAS,US,Nevada,Harry Reid International Airport,36.0801,-115.152
2653,EINN,KLAX,3,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,LAX,US,California,Los Angeles International Airport,33.9425,-118.408
2654,EINN,KMDW,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,MDW,US,Illinois,Chicago Midway International Airport,41.7861,-87.7525
2655,EINN,KMIA,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,MIA,US,Florida,Miami International Airport,25.7932,-80.2906
2656,EINN,KMKE,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,MKE,US,Wisconsin,General Mitchell International Airport,42.9472,-87.8966
2657,EINN,KMSP,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,MSP,US,Minnesota,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218
2658,EINN,KOAK,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,OAK,US,California,Oakland International Airport,37.7213,-122.221
2659,EINN,KPBI,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,PBI,US,Florida,Palm Beach International Airport,26.6832,-80.0956
2660,EINN,KPHL,3,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,PHL,US,Pennsylvania,Philadelphia International Airport,39.8719,-75.2411
2661,EINN,KPVD,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,PVD,US,Rhode Island,Theodore Francis Green State Airport,41.7326,-71.4204
2662,EINN,KPWM,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,PWM,US,Maine,Portland International Jetport,43.6462,-70.3093
2663,EINN,KRDU,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,RDU,US,North Carolina,Raleigh-Durham International Airport,35.8776,-78.7875
2664,EINN,KRST,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,RST,US,Minnesota,Rochester International Airport,43.9083,-92.5
2665,EINN,KSAN,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,SAN,US,California,San Diego International Airport,32.7336,-117.19
2666,EINN,KSAV,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,SAV,US,Georgia,Savannah/Hilton Head International Airport,32.1276,-81.2021
2667,EINN,KSFO,7,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,SFO,US,California,San Francisco International Airport,37.619,-122.375
2668,EINN,KSJC,5,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,SJC,US,California,San Jose International Airport,37.3626,-121.929
2669,EINN,KSLC,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,SLC,US,Utah,Salt Lake City International Airport,40.7884,-111.978
2670,EINN,KSYR,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,SYR,US,New York,Syracuse Hancock International Airport,43.1112,-76.1063
2671,EINN,KTPA,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,TPA,US,Florida,Tampa International Airport,27.9755,-82.5332
2672,EINN,KTUL,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,TUL,US,Oklahoma,Tulsa International Airport,36.1984,-95.8881
2673,EINN,KTYS,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,United States,TYS,US,Tennessee,McGhee Tyson Airport,35.811,-83.994
2674,EINN,LBSF,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Eastern Europe,Bulgaria,SOF,BG,Sofia,Sofia Airport,42.6967,23.4114
2675,EINN,LGAV,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Southern Europe,Greece,ATH,GR,Attiki,Athens International Airport (Eleftherios Venizelos Airport),37.9364,23.9445
2676,EINN,LGMK,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Southern Europe,Greece,JMK,GR,Notio Aigaio,Mykonos Island National Airport,37.4351,25.3481
2677,EINN,LGSA,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Southern Europe,Greece,CHQ,GR,Kriti,Chania International Airport,35.5317,24.1497
2678,EINN,LGTS,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Southern Europe,Greece,SKG,GR,Kentriki Makedonia,Thessaloniki Airport,40.5197,22.9709
2679,EINN,LIRA,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Southern Europe,Italy,CIA,IT,Lazio,Rome-Ciampino International Airport,41.7991,12.5929
2680,EINN,LIRI,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Southern Europe,Italy,QSR,IT,Campania,Salerno Costa d'Amalfi Airport (Pontecagnano Airport),40.6204,14.9113
2681,EINN,LLBG,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867
2682,EINN,LMML,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775
2683,EINN,LSGG,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Central Europe,Switzerland,GVA,CH,Geneve,Geneva Airport,46.2381,6.10895
2684,EINN,LSZR,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Europe,Central Europe,Switzerland,ACH,CH,Sankt Gallen,St. Gallen-Altenrhein Airport,47.485,9.56077
2685,EINN,LTFE,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Asia,Southwest Asia and the Middle East,Turkey,BJV,TR,Mugla,Milas-Bodrum Airport,37.2506,27.6643
2686,EINN,LTFJ,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Asia,Southwest Asia and the Middle East,Turkey,SAW,TR,Istanbul,Sabiha Gokcen International Airport,40.8986,29.3092
2687,EINN,MMMY,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Americas,North America,Mexico,MTY,MX,Nuevo Leon,General Mariano Escobedo International Airport,25.7785,-100.107
2688,EINN,OBBI,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Asia,Southwest Asia and the Middle East,Bahrain,BAH,BH,Al Muharraq,Bahrain International Airport,26.2708,50.6336
2689,EINN,OERK,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Asia,Southwest Asia and the Middle East,Saudi Arabia,RUH,SA,Ar Riyad,King Khalid International Airport,24.9576,46.6988
2690,EINN,OKKK,5,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Asia,Southwest Asia and the Middle East,Kuwait,KWI,KW,Al Farwaniyah,Kuwait International Airport,29.2266,47.9689
2691,EINN,OMDW,2,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Asia,Southwest Asia and the Middle East,United Arab Emirates,DWC,AE,Dubayy,Al Maktoum International Airport,24.8964,55.1614
2692,EINN,UGTB,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Asia,Southwest Asia and the Middle East,Georgia,TBS,GE,Tbilisi,Tbilisi International Airport,41.6692,44.9547
2693,EINN,VABB,1,Europe,Western Europe,Ireland,SNN,IE,Clare,Shannon Airport,52.702,-8.92482,Asia,Southern Asia,India,BOM,IN,Maharashtra,Chhatrapati Shivaji International Airport,19.0887,72.8679
2694,EKAH,EGGW,1,Europe,Nordic Region,Denmark,AAR,DK,Midtjylland,Aarhus Airport,56.3,10.619,Europe,United Kingdom,England,LTN,GB,England,London Luton Airport,51.8747,-0.368333
2695,EKAH,EGSS,1,Europe,Nordic Region,Denmark,AAR,DK,Midtjylland,Aarhus Airport,56.3,10.619,Europe,United Kingdom,England,STN,GB,England,London Stansted Airport,51.885,0.235
2696,EKAH,EPGD,1,Europe,Nordic Region,Denmark,AAR,DK,Midtjylland,Aarhus Airport,56.3,10.619,Europe,Central Europe,Poland,GDN,PL,Pomorskie,Gdansk Lech Walesa Airport,54.3776,18.4662
2697,EKAH,EVRA,2,Europe,Nordic Region,Denmark,AAR,DK,Midtjylland,Aarhus Airport,56.3,10.619,Europe,Nordic Region,Latvia,RIX,LV,Riga,Riga International Airport,56.9236,23.9711
2698,EKAH,HEBA,1,Europe,Nordic Region,Denmark,AAR,DK,Midtjylland,Aarhus Airport,56.3,10.619,Africa,Northern Africa,Egypt,HBE,EG,Al Iskandariyah,Borg El Arab Airport,30.9177,29.6964
2699,EKAH,LEMG,1,Europe,Nordic Region,Denmark,AAR,DK,Midtjylland,Aarhus Airport,56.3,10.619,Europe,Southern Europe,Spain,AGP,ES,Andalucia,Malaga Airport,36.6749,-4.49911
2700,EKAH,LGKR,1,Europe,Nordic Region,Denmark,AAR,DK,Midtjylland,Aarhus Airport,56.3,10.619,Europe,Southern Europe,Greece,CFU,GR,Ionia Nisia,Corfu International Airport (Ioannis Kapodistrias Int'l Airport),39.6019,19.9117
